Time,AX,AY,AZ,GX,GY,GZ,Temp,,,,,spped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130418,2.86,-15.55,-5.73,-77.13,-500.27,-67.16,18.54,,,35,,-0.42194,-14.17511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130453,14.72,-19.18,-33.83,-110.24,-280.24,16.72,18.53,,,34,,-0.54425,-14.71936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130487,27.57,-25.4,29.32,0.2,119.98,25.86,18.54,,,35,,-0.65212,-15.37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130522,7.62,-2.66,12.35,19.25,-61.05,25.66,18.53,,,34,,-0.889,-16.26048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130556,-1.3,-3.66,-16.34,-4.79,126.87,-5.16,18.51,,,38,,-0.09044,-16.35092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130594,0.83,-2.35,-9.13,0.6,85.76,-5.13,18.52,,,35,,-0.13908,-16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130629,1.3,-7.61,-14.81,1.82,-0.87,-1.28,18.51,,,34,,-0.08225,-16.57225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130663,-2.08,-1.98,-12.01,1.19,-9.45,-1.22,18.53,,,35,,-0.25874,-16.83099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130698,-0.63,-3.09,-10.18,5.73,2.14,-0.84,18.52,,,35,,-0.0693,-16.90029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130733,-1.7,-4.81,-11.53,5.47,15.33,-0.6,18.53,,,34,,-0.10815,-17.00844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130767,1.28,2.16,-10.59,2.34,-0.12,-0.47,18.53,,,35,,-0.16354,-17.17198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130802,0.48,4.54,-11.96,1.95,-5.54,-1.36,18.55,,,34,,0.0756,-17.09638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130836,-1.74,1.13,-10.11,1.54,21.51,-0.72,18.52,,,35,,0.15436,-16.94202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130871,-0.57,-5.74,-10.39,-0.38,43.31,-1.21,18.54,,,34,,0.03955,-16.90247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130905,-0.26,-6.94,-11.04,-4.23,24.02,-1.48,18.53,,,38,,-0.19516,-17.09763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130943,0.13,-0.97,-11.57,-5.94,18.92,-1.4,18.53,,,35,,-0.26372,-17.36135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130978,1.04,0.03,-11.88,-4.44,2.02,-0.89,18.54,,,34,,-0.03395,-17.3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131012,0.7,1.51,-8.02,0.52,-3.88,0.47,18.53,,,35,,0.00102,-17.39428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131047,-0.68,-0.09,-9.54,-2.98,14.43,-0.35,18.54,,,34,,0.05285,-17.34143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131081,0.74,0.8,-11.08,1.22,27.18,-1.56,18.54,,,35,,-0.00306,-17.34449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131116,0.24,0.73,-13.61,1.21,23.31,-0.95,18.51,,,34,,0.028,-17.31649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131150,0.64,-5.83,-12.83,0.5,19.98,-1.13,18.52,,,35,,0.02482,-17.29167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131185,-0.22,-5.48,-11.28,-0.76,22.49,-0.99,18.55,,,34,,-0.20405,-17.49572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131219,1.48,-4.23,-8.72,-1.89,7.37,-0.24,18.53,,,35,,-0.18632,-17.68204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131254,-0.75,-3.61,-12.04,-2.12,0.34,0.17,18.54,,,38,,-0.14805,-17.83009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131292,0.26,1.33,-11.82,-4.21,-14.9,0.2,18.54,,,34,,-0.13718,-17.96727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131326,0.42,2.91,-11.61,-1.16,-28.09,0.08,18.53,,,35,,0.04522,-17.92205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131361,-0.87,1.58,-13.9,-0.99,-27.05,1.59,18.53,,,34,,0.10185,-17.8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131395,0.03,1.06,-9.94,-0.12,-7.77,0.99,18.54,,,35,,0.05372,-17.76648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131430,0.56,-2.38,-12.78,0.26,8.05,0.12,18.52,,,35,,0.0371,-17.72938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131465,-0.23,-3.75,-12.47,-0.41,15.08,-0.05,18.52,,,34,,-0.0833,-17.81268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131499,1.03,-0.61,-9.04,-1.25,-18.31,1.45,18.52,,,35,,-0.1275,-17.94018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131534,0.27,-0.14,-8.87,-0.79,-48.21,2.08,18.53,,,34,,-0.02135,-17.96153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131568,-0.6,-1.14,-11.18,-0.82,-58.15,2.41,18.52,,,35,,-0.00476,-17.96629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131603,-1.03,-0.29,-11.87,-1.37,-45.92,1.88,18.51,,,38,,-0.0399,-18.00619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131641,-2.45,-1.7,-11.62,-2.37,-23.76,2.05,18.53,,,34,,-0.01102,-18.01721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131675,-2.05,-0.78,-10.09,0.31,14.06,0.61,18.54,,,35,,-0.0578,-18.07501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131710,-1,-0.46,-11.22,-2.75,36.44,0.03,18.52,,,34,,-0.0273,-18.10231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131744,-0.64,-5.62,-14.76,-6.06,37.05,-0.32,18.54,,,35,,-0.01564,-18.11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131779,-1.32,0.98,-7.61,1.02,45.27,-0.46,18.52,,,34,,-0.1967,-18.31465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131813,0.86,-3.81,-11.69,-2.95,50.15,-1.01,18.53,,,35,,0.03332,-18.28133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131848,0.42,-2.2,-10.96,-2.12,24.46,0.64,18.53,,,34,,-0.13335,-18.41468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131882,1.62,0.85,-10.54,-1.1,-4.09,1.15,18.54,,,35,,-0.0748,-18.48948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131917,1.19,1.47,-11.75,-1.36,-34.95,1.85,18.53,,,35,,0.02975,-18.45973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131952,-0.75,0.98,-11.37,-1.13,-58.32,2.61,18.54,,,37,,0.05145,-18.40828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131989,-0.67,-0.04,-11.44,-1.05,-73.37,2.73,18.52,,,35,,0.03626,-18.37202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132024,-2.17,0.55,-10.29,0.05,-54.38,3.05,18.52,,,34,,-0.0014,-18.37342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132058,-1.18,0.53,-11.12,-1.3,-32.09,2.66,18.52,,,35,,0.0187,-18.35472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132093,-2.12,-4.36,-11.09,0.2,-13.71,1.6,18.53,,,35,,0.01855,-18.33617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132128,-1.65,-3.36,-10.62,1.73,0.78,1.31,18.52,,,34,,-0.1526,-18.48877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132162,-1.65,-4.21,-9.49,-1.56,-1.73,1.21,18.51,,,35,,-0.11424,-18.60301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132197,-1.83,0.55,-10.59,-2.76,12.98,0.89,18.53,,,34,,-0.14735,-18.75036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132231,-1.67,0.29,-11.34,-1.18,19.76,0.7,18.54,,,35,,0.0187,-18.73166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132266,-0.46,-0.47,-10.65,-0.11,7.44,1.16,18.53,,,34,,0.01015,-18.72151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132300,-1.1,3.25,-11.2,-1.3,-1.04,1.4,18.54,,,38,,-0.01598,-18.73749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132338,-1.45,-0.39,-11.15,-1.92,-4.35,1.07,18.53,,,35,,0.1235,-18.61399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132373,-1.75,-3.83,-10.87,0.24,-1.85,1.42,18.53,,,34,,-0.01365,-18.62764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132407,-2.03,-2.47,-10.77,-0.08,10.31,1.11,18.53,,,35,,-0.13022,-18.75786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132442,-2.1,1.8,-11.27,0.76,29.16,0.5,18.52,,,34,,-0.08645,-18.84431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132476,-0.98,0.37,-11.12,1.51,57.95,-0.67,18.53,,,35,,0.0612,-18.78311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132511,0.31,-0.47,-11.04,2.89,23.48,0.55,18.53,,,34,,0.01295,-18.77016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132545,1.37,1.06,-11.5,3.08,-38.05,6.43,18.52,,,35,,-0.01598,-18.78614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132580,2,4.33,-12.22,1.36,196.14,31.98,18.52,,,62,,0.0371,-18.74904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132642,-0.91,-1.08,-10.53,2.56,99.73,45.8,18.52,,,34,,0.26846,-18.48058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132676,-2.04,-8.49,6.17,-20.14,53.79,36.41,18.52,,,38,,-0.03672,-18.5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132714,-6.54,-7.64,9.02,-5.6,-32.5,0.9,18.53,,,35,,-0.32262,-18.83992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132749,1.72,-4.66,-11.43,-6.05,-53.63,1.91,18.55,,,34,,-0.2674,-19.10732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132783,0.68,2.19,-12.01,-4.64,-77.27,3.02,18.52,,,35,,-0.15844,-19.26576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132818,-1.21,1.63,-11.36,-0.87,-65.68,2.78,18.51,,,35,,0.07665,-19.18911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132853,-1.52,0.59,-9.32,-2.96,-23.74,1.57,18.52,,,34,,0.05705,-19.13206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132887,-1.15,-5.04,-11.81,-6.11,-23.6,1.31,18.52,,,35,,0.02006,-19.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132922,-0.44,2.48,-11.2,-2.47,-14.93,1.19,18.52,,,34,,-0.1764,-19.2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132956,-0.79,-2.05,-10.65,-4.23,-19.45,1.18,18.54,,,35,,0.08432,-19.20408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132991,-1.14,0.36,-12.09,-4.02,-19.94,1.37,18.53,,,34,,-0.07175,-19.27583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133025,-0.96,-0.3,-10.7,-0.98,-10.61,1.33,18.51,,,38,,0.01224,-19.26359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133063,-2.45,0.22,-11.31,-0.7,21.66,0.6,18.54,,,35,,-0.0114,-19.27499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133098,-1.51,-0.31,-10.63,0.06,52.43,-0.17,18.52,,,34,,0.0077,-19.26729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133132,0,-0.47,-11.84,-1.22,66.6,-0.32,18.52,,,35,,-0.01054,-19.27783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133167,-0.61,0.56,-11.02,-0.12,55.4,0.09,18.54,,,34,,-0.01645,-19.29428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133201,1.95,-0.56,-11.4,0.84,30.78,0.58,18.53,,,35,,0.01904,-19.27524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133236,2,-1.11,-11.75,-1.37,-30.08,2.05,18.54,,,34,,-0.0196,-19.29484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133270,-0.52,0.51,-11.31,-0.73,-45.6,2.29,18.52,,,35,,-0.03774,-19.33258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133305,0.11,0.15,-11.04,0.53,-43.37,2.32,18.52,,,34,,0.01785,-19.31473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133339,-0.73,-0.26,-11.26,-0.7,-50.76,2.66,18.51,,,35,,0.0051,-19.30963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133374,-3.38,0.18,-10.53,0.75,-9.57,1.74,18.53,,,38,,-0.0091,-19.31873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133412,-1.67,-0.16,-11.37,0.64,56.46,-0.35,18.51,,,34,,0.00684,-19.31189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133446,0.01,0.01,-10.9,-0.41,72.05,-0.66,18.52,,,35,,-0.00544,-19.31733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133481,0.74,0.02,-11.68,0.52,48.82,0.06,18.52,,,35,,0.00035,-19.31698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133516,1.06,-0.14,-11.28,-0.66,19.59,0.78,18.54,,,34,,0.0007,-19.31628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133550,0.81,-0.04,-10.72,-2.06,1.21,1.19,18.54,,,35,,-0.00476,-19.32104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133585,0.55,-0.4,-11.34,-1.71,-2.49,1.28,18.52,,,34,,-0.0014,-19.32244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133619,0.44,0.04,-11.22,-1.5,-4.84,1.33,18.53,,,35,,-0.0136,-19.33604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133654,0.49,-0.44,-11.15,-1.07,-13.71,1.59,18.5,,,35,,0.0014,-19.33464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133689,0.29,-0.45,-10.91,-2.08,-11.37,1.48,18.52,,,34,,-0.0154,-19.35004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133723,-0.36,0.04,-11.42,-1.24,-7.85,1.39,18.54,,,38,,-0.0153,-19.36534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133761,-0.37,-0.37,-11.2,-1.13,8.4,0.96,18.52,,,35,,0.00152,-19.36382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133796,0.35,-0.01,-11.21,-1.34,11.27,0.96,18.51,,,34,,-0.01295,-19.37677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133830,0.09,-0.19,-11.44,-0.89,6.43,1.15,18.51,,,42,,-0.00034,-19.37711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133872,0.2,-0.14,-11.34,-1.15,12.2,1.01,18.53,,,35,,-0.00798,-19.38509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133907,0.4,0,-11.21,-1.02,8.98,1.18,18.51,,,34,,-0.0049,-19.38999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133941,0.41,-0.06,-9.86,-0.89,0.73,1.39,18.52,,,35,,0,-19.38999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133976,0.04,-0.4,-10.65,-0.89,0.89,1.39,18.54,,,34,,-0.0021,-19.39209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134010,0.02,0.06,-10.71,-2.55,3.19,1.08,18.52,,,35,,-0.0136,-19.40569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134045,1.36,-1.39,-11.17,-1.36,3.63,1.42,18.52,,,35,,0.0021,-19.40359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134080,0.13,0.85,-11.09,-1.69,-10.87,1.54,18.51,,,37,,-0.04865,-19.45224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134117,-0.03,-0.46,-11.52,-1.54,0,1.21,18.52,,,35,,0.03145,-19.42079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134152,0.29,-0.35,-11.48,-0.67,-0.9,1.22,18.52,,,35,,-0.0161,-19.43689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134187,-0.04,-0.06,-11.6,0.44,1.83,1.21,18.51,,,34,,-0.01225,-19.44914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134221,-0.17,-0.2,-11.18,1.04,8.5,1.18,18.52,,,35,,-0.00204,-19.45118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134256,-2.11,0.31,-12.26,3.04,52.63,0.21,18.53,,,34,,-0.007,-19.45818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134290,-1.36,-1.76,-11.11,4.96,116.61,-1.3,18.53,,,35,,0.01054,-19.44764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134325,4.23,1.14,-6.42,0.29,57.19,-0.03,18.52,,,34,,-0.0616,-19.50924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134359,3.39,-0.89,-12.62,-1.19,12.18,0.56,18.54,,,35,,0.03876,-19.47048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134394,2.72,0.2,-10.69,-1.42,-27.89,2.15,18.51,,,35,,-0.03115,-19.50163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134429,2.62,-0.25,-11.47,-1.59,-66.24,2.99,18.52,,,37,,0.007,-19.49463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134466,1.22,-0.31,-11.08,-2.15,-98.95,4.2,18.51,,,35,,-0.00925,-19.50388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134501,-0.32,-0.34,-11.48,-2.31,-96.95,4,18.51,,,35,,-0.01085,-19.51473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134536,-0.64,-0.2,-11.29,-2.02,-84.31,3.6,18.54,,,34,,-0.0119,-19.52663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134570,-0.89,-0.23,-11.04,-2.37,-79.25,3.56,18.51,,,35,,-0.0068,-19.53343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134605,-1.83,-0.23,-10.86,-2,-71.27,3.21,18.52,,,34,,-0.00805,-19.54148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134639,-2.55,-0.1,-10.9,-1.65,-47.15,2.56,18.54,,,35,,-0.00782,-19.5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134674,-2.66,-0.23,-10.66,-1.5,-20.82,1.77,18.53,,,35,,-0.0035,-19.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134709,-2.74,-0.18,-10.76,-1.24,4.99,1.05,18.53,,,34,,-0.00805,-19.56085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134743,-2.64,-0.17,-10.7,-1.07,30.64,0.34,18.52,,,35,,-0.00612,-19.56697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134778,-2.12,-0.34,-10.51,-0.76,57.37,-0.53,18.52,,,38,,-0.00595,-19.57292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134816,5.32,1.9,-9.01,-0.89,-10.03,1.33,18.51,,,34,,-0.01292,-19.58584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134850,-6.49,-0.3,-10.44,-2.5,-87.54,5.44,18.53,,,35,,0.0646,-19.52124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134885,-10.05,-1.14,-8.81,-0.09,119.31,-1.4,18.53,,,34,,-0.0105,-19.53174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134919,-4.41,-2.29,-11.78,0.49,338.35,-8.85,18.52,,,62,,-0.03876,-19.5705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134981,4.69,0.76,-15.62,-21.44,97.16,-13.45,18.52,,,34,,-0.14198,-19.71248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135015,5.31,1.6,-16.35,-45.62,161.71,-20.81,18.53,,,35,,0.02584,-19.68664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135050,5.76,-0.25,-15.44,-66.4,154.93,-26.12,18.52,,,35,,0.056,-19.63064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135085,7.17,1.43,-14.98,-83.48,99.86,-36.67,18.52,,,34,,-0.00875,-19.63939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135119,8.04,2.59,-13.82,-98.87,95.6,-45.71,18.52,,,35,,0.04862,-19.59077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135154,8.28,4.31,-13.22,-112.26,114.41,-63.6,18.51,,,38,,0.09065,-19.50012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135192,7.39,5.65,-11.58,-128.29,79.71,-67.77,18.51,,,34,,0.16378,-19.33634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135226,6.93,7.35,-11.06,-132.27,8.24,-55.56,18.53,,,35,,0.1921,-19.14424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135261,7.51,8.88,-10.27,-131.91,27.68,-42.31,18.51,,,34,,0.25725,-18.88699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135295,9.1,8.83,-8.5,-130.43,6.46,-32.69,18.52,,,35,,0.30192,-18.58507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135330,7.71,9.46,-7.55,-126.21,-20.47,-27.45,18.53,,,35,,0.30905,-18.27602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135365,9.01,9.04,-6.93,-116.98,41.39,-25.07,18.52,,,34,,0.3311,-17.94492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135399,8.65,8.42,-7.73,-107.42,46.29,-17.05,18.54,,,35,,0.30736,-17.63756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135434,8.39,6.59,-6.61,-96.95,68.11,-9.8,18.53,,,34,,0.2947,-17.34286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135468,7.82,5.01,-5.98,-86.64,89.34,-4.15,18.53,,,35,,0.22406,-17.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135503,7.82,5.78,-6.7,-74.66,99.02,1.42,18.53,,,38,,0.17535,-16.94345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135541,6.53,4.11,-3.56,-60.4,111.57,7.88,18.54,,,34,,0.21964,-16.72381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135575,6.61,3.3,-2.94,-48.79,121.36,12.53,18.53,,,35,,0.13974,-16.58407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135610,6.41,3.45,-1.18,-37.69,119.63,14.43,18.53,,,34,,0.1155,-16.46857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135644,5.81,0.96,-1.93,-30.56,104.5,13.94,18.53,,,35,,0.1173,-16.35127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135679,5.82,2.87,-0.55,-23.63,141.82,8.95,18.52,,,34,,0.0336,-16.31767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135713,5.36,1.5,0.85,-18.09,164.93,2.79,18.53,,,34,,0.09758,-16.22009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135747,5.13,2.75,-0.29,-17.3,103.11,-3.5,18.54,,,35,,0.051,-16.16909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135782,4.34,4.17,1.33,-11.62,105.59,-13.22,18.52,,,34,,0.09625,-16.07284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135816,4.67,3.5,0.5,-5.45,8.31,-16.96,18.54,,,35,,0.14178,-15.93106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135851,4.25,5.09,1.44,1.42,21.11,-24.78,18.52,,,46,,0.1225,-15.80856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135897,5.14,3.79,0.68,10.79,6.2,-32.05,18.54,,,35,,0.23414,-15.57442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135932,5.82,5.98,1.6,17.24,24.73,-40.4,18.55,,,34,,0.13265,-15.44177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135966,4.98,6.06,1.57,27.63,56.99,-48.11,18.54,,,34,,0.20332,-15.23845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136000,5.5,6.85,0.54,34.37,35.44,-51.08,18.51,,,35,,0.20604,-15.03241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136035,4.67,8.24,0.67,40.18,22.56,-53.57,18.52,,,34,,0.23975,-14.79266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136069,4.11,7.53,0.11,44.49,8.02,-54.46,18.53,,,34,,0.28016,-14.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136103,4.18,8.16,-0.23,47.05,30.34,-56.41,18.51,,,35,,0.25602,-14.25648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136138,4.22,8.34,-0.22,49.83,43.13,-56.56,18.53,,,34,,0.2856,-13.97088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136172,3.69,8.45,-0.46,50.03,19.45,-54,18.54,,,35,,0.28356,-13.68732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136207,3.27,8.2,-0.61,49.39,32.75,-53.31,18.53,,,37,,0.29575,-13.39157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136244,3.11,8.23,-0.58,48.52,35.33,-50.82,18.53,,,35,,0.3034,-13.08817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
